date,event,common_name,genus,species,county,lifeform,group,dataset_num,invasive
4/12/03,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/14/02,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
3/27/00,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/12/99,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/9/99,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
3/30/98,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/26/96,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/11/95,FLOWERING,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/10/94,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/25/93,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/21/93,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/14/93,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/6/91,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/18/90,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/29/89,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/24/89,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/20/88,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/13/88,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/13/88,FLOWERING,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/8/87,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
2/27/87,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/16/86,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
3/24/86,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/13/85,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/13/84,FIRST POLLEN VISIBLE,BEAKED HAZELNUT,CORYLUS,CORNUTA,ITASCA,PLANTS,WOODY,1,
4/24/06,FULL FLOWERING (GROUP),BEARBERRY,ARCTOSTAPHYLOS,UVA-URSI,ITASCA,PLANTS,WOODY,1,
4/20/05,FLOWERING,BEARBERRY,ARCTOSTAPHYLOS,UVA-URSI,ITASCA,PLANTS,WOODY,1,
5/20/04,FULL FLOWERING (GROUP),BEARBERRY,ARCTOSTAPHYLOS,UVA-URSI,ITASCA,PLANTS,WOODY,1,
5/19/04,FLOWERING,BEARBERRY,ARCTOSTAPHYLOS,UVA-URSI,ITASCA,PLANTS,WOODY,1,
9/5/16,FLOWERING,BIG BLUESTEM,ANDROPOGON,GERARDI,ITASCA,PLANTS,GRASSES & SEDGES,1,
8/10/16,FLOWERING,BIG BLUESTEM,ANDROPOGON,GERARDI,ITASCA,PLANTS,GRASSES & SEDGES,1,
8/13/13,FLOWERING,BIG BLUESTEM,ANDROPOGON,GERARDI,ITASCA,PLANTS,GRASSES & SEDGES,1,
8/7/02,FLOWERING,BIG BLUESTEM,ANDROPOGON,GERARDI,ITASCA,PLANTS,GRASSES & SEDGES,1,
5/24/16,LAST FLOWERS,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/18/16,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/8/16,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/5/16,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/17/15,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/16/15,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/9/15,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/19/13,FULL FLOWERING (GROUP),BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/10/13,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/6/13,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/17/12,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/7/11,FULL FLOWERING (GROUP),BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/20/11,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/10/10,FULL FLOWERING (GROUP),BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/10/10,FULL FLOWERING (GROUP),BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/23/10,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/5/10,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/16/09,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/5/09,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/5/08,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/9/07,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/17/06,FULL FLOWERING (GROUP),BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/9/06,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/24/05,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/21/05,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/14/04,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/21/04,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/28/03,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/7/02,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/10/01,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/27/00,LAST FLOWERS,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/1/99,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/5/93,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/22/90,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/16/89,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
5/1/88,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
4/29/87,FLOWERING,BIG TOOTHED ASPEN,POPULUS,GRANDIDENTATA,ITASCA,PLANTS,WOODY,1,
6/8/16,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/9/15,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/18/13,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/5/12,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/24/11,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
5/30/10,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/16/09,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/5/07,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/6/06,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/22/05,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/24/04,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
9/26/03,LAST FLOWERS,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/13/03,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/19/01,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/7/00,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/9/94,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/5/94,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
9/16/93,LAST FLOWERS,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/16/93,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/16/92,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
10/7/91,LAST FLOWERS,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
9/24/91,LAST FLOWERS,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/5/91,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/23/90,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/22/89,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/6/88,FLOWERING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/14/87,FLOWER BUDS SWELLING,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
8/17/85,LAST FLOWERS,BIRDSFOOT TREFOIL,LOTUS,CORNICULATUS,ITASCA,PLANTS,FORB,1,
6/15/04,FLOWERING,BITTER DOCK,RUMEX,OBTUSIFOLIUS,ITASCA,PLANTS,FORB,1,
6/4/94,FLOWERING,BITTERSWEET NIGHTSHADE,SOLANUM,DULCAMARA,ITASCA,PLANTS,FORB,1,
6/21/16,FLOWERING,BLACK BINDWEED,POLYGONUM,CONVOLVULUS,ITASCA,PLANTS,FORB,1,
6/15/15,FLOWERING,BLACK BINDWEED,POLYGONUM,CONVOLVULUS,ITASCA,PLANTS,FORB,1,
5/31/12,FLOWER BUDS SWELLING,BLACK BINDWEED,POLYGONUM,CONVOLVULUS,ITASCA,PLANTS,FORB,1,
7/8/08,FLOWERING,BLACK BINDWEED,POLYGONUM,CONVOLVULUS,ITASCA,PLANTS,FORB,1,
7/16/07,FLOWERING,BLACK BINDWEED,POLYGONUM,CONVOLVULUS,ITASCA,PLANTS,FORB,1,
6/9/06,FLOWERING,BLACK BINDWEED,POLYGONUM,CONVOLVULUS,ITASCA,PLANTS,FORB,1,
6/27/05,FLOWERING,BLACK BINDWEED,POLYGONUM,CONVOLVULUS,ITASCA,PLANTS,FORB,1,
6/26/04,FLOWERING,BLACK BINDWEED,POLYGONUM,CONVOLVULUS,ITASCA,PLANTS,FORB,1,
6/20/03,FLOWERING,BLACK BINDWEED,POLYGONUM,CONVOLVULUS,ITASCA,PLANTS,FORB,1,
6/24/01,FLOWERING,BLACK BINDWEED,POLYGONUM,CONVOLVULUS,ITASCA,PLANTS,FORB,1,
6/19/99,FLOWERING,BLACK BINDWEED,POLYGONUM,CONVOLVULUS,ITASCA,PLANTS,FORB,1,
6/16/16,LAST FLOWERS,BLACK CHOKEBERRY,ARONIA,MELANOCARPA,ITASCA,PLANTS,WOODY,1,
6/1/16,FLOWER BUDS SWELLING,BLACK CHOKEBERRY,ARONIA,MELANOCARPA,ITASCA,PLANTS,WOODY,1,
5/30/16,FLOWER BUDS SWELLING,BLACK CHOKEBERRY,ARONIA,MELANOCARPA,ITASCA,PLANTS,WOODY,1,
11/6/16,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/31/16,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/23/16,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
9/23/16,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/8/16,FULL FLOWERING (GROUP),BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/25/16,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
9/13/15,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
8/12/15,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/26/15,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
11/2/14,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/30/14,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/20/14,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/10/14,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/26/13,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
9/9/13,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/8/13,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/9/12,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/21/12,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/26/11,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/12/11,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
9/26/11,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/11/11,FULL FLOWERING (GROUP),BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/30/11,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
9/30/10,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/9/10,FULL FLOWERING (GROUP),BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/3/10,FULL FLOWERING (GROUP),BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/26/10,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/9/09,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/25/09,FULL FLOWERING (GROUP),BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/2/09,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/1/09,FLOWER BUDS SWELLING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
9/28/08,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/7/08,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/23/07,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/24/05,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/24/05,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/6/04,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/5/04,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
9/26/03,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/25/03,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/10/02,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
9/3/02,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/1/02,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/1/01,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/29/01,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
9/22/99,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/21/99,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/28/97,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/2/96,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/29/94,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/15/94,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
9/30/94,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/19/94,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/19/94,FLOWER BUDS SWELLING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/1/93,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
9/16/93,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/3/93,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
10/1/92,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/29/92,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/24/91,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/30/90,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/26/89,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
9/14/88,LAST FLOWERS,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/14/88,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/12/87,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/24/86,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
7/5/85,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/27/84,FLOWERING,BLACK EYED SUSAN,RUDBECKIA,HIRTA,ITASCA,PLANTS,FORB,1,
6/8/16,FLOWERING,BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
6/12/15,FULL FLOWERING (GROUP),BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
7/1/13,LAST FLOWERS,BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
6/22/13,FLOWERING,BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
6/8/12,FLOWERING,BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
6/24/11,FULL FLOWERING (GROUP),BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
5/30/10,FULL FLOWERING (GROUP),BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
6/25/08,FLOWERING,BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
6/20/03,LAST FLOWERS,BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
6/16/03,FLOWERING,BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
6/11/03,FLOWERING,BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
6/18/02,FULL FLOWERING (GROUP),BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
6/14/01,FULL FLOWERING (GROUP),BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
6/12/00,FULL FLOWERING (GROUP),BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
6/8/94,FLOWERING,BLACK LOCUST,ROBINIA,PSEUDOACACIA,ITASCA,PLANTS,WOODY,1,
5/21/02,FLOWERING,BLACK MAPLE,ACER,NIGRUM,ITASCA,PLANTS,WOODY,1,
5/15/02,FLOWERING,BLACK MAPLE,ACER,NIGRUM,ITASCA,PLANTS,WOODY,1,
6/6/12,FLOWERING,BLACK SNAKEROOT,SANICULA,MARILANDICA,ITASCA,PLANTS,FORB,1,
6/18/16,FLOWERING,BLADDER CAMPION,SILENE,VULGARIS,ITASCA,PLANTS,FORB,1,
6/28/13,FLOWERING,BLADDER CAMPION,SILENE,VULGARIS,ITASCA,PLANTS,FORB,1,
6/14/12,FULL FLOWERING (GROUP),BLADDER CAMPION,SILENE,VULGARIS,ITASCA,PLANTS,FORB,1,
6/30/09,FLOWERING,BLADDER CAMPION,SILENE,VULGARIS,ITASCA,PLANTS,FORB,1,
6/29/05,FLOWERING,BLADDER CAMPION,SILENE,VULGARIS,ITASCA,PLANTS,FORB,1,
9/17/04,LAST FLOWERS,BLADDER CAMPION,SILENE,VULGARIS,ITASCA,PLANTS,FORB,1,
6/28/02,FLOWERING,BLADDER CAMPION,SILENE,VULGARIS,ITASCA,PLANTS,FORB,1,
6/24/01,FLOWERING,BLADDER CAMPION,SILENE,VULGARIS,ITASCA,PLANTS,FORB,1,
6/23/94,FLOWERING,BLADDER CAMPION,SILENE,VULGARIS,ITASCA,PLANTS,FORB,1,
6/8/84,FLOWERING,BLADDER CAMPION,SILENE,VULGARIS,ITASCA,PLANTS,FORB,1,
4/22/16,FLOWERING,BLOODROOT,SANGUINARIA,CANADENSIS,ITASCA,PLANTS,FORB,1,
4/20/16,FLOWER BUDS SWELLING,BLOODROOT,SANGUINARIA,CANADENSIS,ITASCA,PLANTS,FORB,1,
5/7/15,LAST FLOWERS,BLOODROOT,SANGUINARIA,CANADENSIS,ITASCA,PLANTS,FORB,1,
4/29/15,FLOWERING,BLOODROOT,SANGUINARIA,CANADENSIS,ITASCA,PLANTS,FORB,1,
4/26/15,FLOWERING,BLOODROOT,SANGUINARIA,CANADENSIS,ITASCA,PLANTS,FORB,1,
5/13/13,FULL FLOWERING (GROUP),BLOODROOT,SANGUINARIA,CANADENSIS,ITASCA,PLANTS,FORB,1,
5/8/13,FLOWERING,BLOODROOT,SANGUINARIA,CANADENSIS,ITASCA,PLANTS,FORB,1,
4/14/12,FULL FLOWERING (GROUP),BLOODROOT,SANGUINARIA,CANADENSIS,ITASCA,PLANTS,FORB,1,
4/28/11,FLOWERING,BLOODROOT,SANGUINARIA,CANADENSIS,ITASCA,PLANTS,FORB,1,
